388.5,4.5
19.5,8.5
40.5,5.5
157.0,4.5
195.5,5.0
484.0,5.5
11.0,6.0
50.0,6.0
289.0,4.5
29.0,6.5
149.0,5.5
469.5,6.5
61.5,8.0
114.5,6.5
346.0,6.5
455.5,7.5
258.0,10.5
275.0,9.0
432.5,8.5
94.0,10.5
103.0,12.5
448.0,13.0
212.5,12.5
236.0,13.0
340.0,12.5
399.5,13.5
113.0,16.5
294.5,15.0
360.5,15.0
13.5,15.5
196.5,14.5
380.0,16.0
332.0,22.5
476.0,16.0
491.0,15.0
31.5,17.5
157.0,18.5
171.0,20.0
424.5,14.5
462.5,18.5
268.5,22.0
283.0,16.0
450.5,20.0
389.5,22.0
152.0,20.5
415.0,17.5
10.5,25.0
436.0,22.0
485.5,25.0
69.5,18.5
80.0,23.5
111.0,23.5
245.0,19.5
340.0,24.5
444.0,23.5
191.5,26.0
206.0,28.0
362.0,24.0
25.0,23.0
43.5,25.0
98.0,24.5
139.0,27.0
259.0,27.5
473.0,26.5
402.5,29.0
155.0,29.0
377.0,29.0
167.0,30.0
436.0,29.5
25.0,33.0
199.0,29.0
275.0,29.0
290.5,31.5
445.5,33.0
460.5,30.5
483.5,30.0
56.0,31.5
119.0,31.0
144.0,32.5
171.5,34.0
344.5,33.5
404.0,34.5
74.0,37.5
108.0,37.0
254.0,35.5
10.0,37.5
85.5,35.0
156.0,36.5
355.0,37.5
362.0,36.5
243.5,40.0
382.0,38.0
407.5,38.5
455.0,40.5
36.5,39.5
139.5,40.5
277.5,41.5
17.0,39.0
177.5,39.0
200.5,41.0
342.5,40.0
94.0,42.0
113.5,42.5
188.5,43.0
60.5,42.5
370.0,42.5
424.5,43.5
30.5,44.5
148.0,45.5
226.0,45.5
356.0,47.0
157.5,47.5
270.0,44.0
402.0,46.5
110.0,48.0
167.0,47.0
253.0,48.0
289.5,48.5
483.0,48.0
11.0,51.5
47.5,48.5
119.5,49.0
221.5,49.5
447.0,46.5
470.0,45.0
345.5,48.5
27.0,51.5
201.5,48.0
64.5,52.5
329.5,53.5
99.5,54.0
180.5,52.5
416.0,57.5
363.5,56.5
382.5,56.5
436.5,55.5
274.0,56.0
170.5,55.0
261.5,56.0
399.0,56.5
485.0,53.5
44.0,60.0
112.0,58.0
155.5,59.0
164.0,61.5
213.0,56.0
244.5,62.0
55.0,60.5
65.0,60.5
229.0,59.5
35.0,59.5
120.0,60.0
201.0,62.5
347.0,60.5
440.0,62.0
399.5,64.5
136.5,65.0
252.0,66.5
321.0,63.0
463.0,66.5
478.5,63.5
23.5,63.0
262.5,68.0
290.5,68.0
334.5,64.5
407.5,64.5
106.5,67.0
276.0,66.0
362.0,67.0
36.5,72.0
77.5,68.5
89.5,70.0
181.5,71.0
210.0,69.5
217.0,70.5
228.0,72.5
128.0,71.5
67.5,72.0
118.0,74.5
318.0,73.0
7.0,71.5
132.5,76.0
49.0,75.0
434.5,74.5
453.5,73.0
471.0,73.5
187.5,75.0
286.0,74.0
103.5,75.0
204.5,75.5
442.5,76.5
113.5,78.5
35.0,79.0
60.5,76.5
94.0,77.5
344.0,76.5
319.5,81.0
390.5,80.0
151.0,82.0
429.5,83.5
471.0,84.5
260.5,85.0
294.5,83.0
304.0,81.5
359.5,83.5
17.5,86.5
353.0,85.0
443.5,82.5
81.0,86.5
99.0,87.5
135.5,86.0
219.5,84.0
323.0,87.5
393.5,89.5
461.5,85.0
55.5,86.0
112.0,87.5
126.0,88.5
286.5,90.0
10.5,91.5
188.5,91.0
178.0,92.5
317.0,89.5
240.0,93.0
305.0,94.0
169.5,96.0
184.0,95.0
455.0,94.0
262.5,96.0
334.0,97.0
433.5,96.0
269.0,101.0
388.0,96.5
72.0,99.0
119.0,99.5
418.0,101.0
157.5,101.5
254.5,99.5
354.0,107.0
29.5,102.0
297.5,106.0
45.0,103.0
97.0,104.5
106.5,105.5
239.0,108.0
280.0,103.5
490.0,103.5
329.0,107.5
207.5,108.5
407.5,107.0
428.0,105.0
149.0,111.0
438.5,108.5
126.0,110.5
318.0,109.0
11.5,111.0
181.5,110.5
414.5,109.0
28.0,113.0
198.0,111.5
301.5,113.0
277.5,115.5
357.0,113.5
365.0,118.0
489.5,115.5
46.0,116.0
105.0,119.5
152.5,115.5
254.0,118.0
225.5,114.5
482.0,115.5
38.0,118.5
186.5,116.5
414.0,117.5
422.5,117.0
92.0,121.5
403.0,114.5
434.5,121.5
52.5,116.0
80.5,117.5
14.0,120.0
131.0,120.0
200.5,123.0
138.5,123.5
165.0,122.0
56.5,124.5
407.5,125.5
25.5,123.5
154.0,126.5
187.0,127.5
412.5,126.0
7.5,128.0
398.0,127.5
79.5,129.0
131.5,130.5
227.0,129.5
424.5,130.5
20.0,132.5
267.0,133.0
33.5,132.0
326.5,132.5
358.5,131.0
54.0,134.0
116.0,132.5
147.5,133.0
177.0,131.5
205.0,134.0
293.0,131.0
318.5,133.0
103.5,134.0
335.5,139.0
402.5,135.5
384.0,134.0
237.0,135.0
413.5,138.0
128.0,139.0
276.0,135.5
82.0,137.5
141.0,140.5
250.0,133.5
467.5,143.0
170.5,140.0
366.5,141.0
223.5,141.5
238.5,140.5
269.5,144.0
398.0,142.0
320.5,146.0
336.5,146.5
347.0,146.5
21.5,147.5
110.0,144.0
299.0,145.5
10.0,147.0
79.0,148.0
29.5,148.5
41.5,148.5
52.5,149.0
279.0,147.5
289.0,147.0
169.5,151.5
441.0,148.5
485.0,151.0
212.0,147.5
270.5,150.0
71.0,153.0
220.0,151.5
264.0,150.5
415.0,151.5
409.5,152.5
462.5,150.0
157.0,152.0
339.0,154.5
449.0,152.0
137.0,154.5
386.5,159.0
91.0,155.0
199.5,153.0
319.0,157.5
150.5,157.0
38.0,158.0
176.0,156.5
400.5,161.0
423.0,158.0
488.0,159.0
82.5,159.5
286.5,159.0
111.5,161.5
210.0,163.5
361.0,159.5
439.0,164.0
126.0,157.5
59.0,163.0
447.0,164.5
17.5,164.5
460.0,164.0
200.5,165.0
409.5,166.0
171.5,166.5
311.5,167.0
470.0,165.5
34.0,168.5
228.5,165.0
245.0,168.5
258.0,164.0
277.5,166.0
421.0,168.5
427.5,165.0
483.5,168.0
150.0,167.5
367.5,167.5
102.5,168.5
290.0,168.0
47.0,170.0
272.5,171.0
344.0,170.0
132.5,169.5
239.0,170.5
322.0,176.0
295.5,173.0
389.0,169.5
414.5,171.0
260.0,172.0
358.0,173.5
452.0,174.5
91.5,174.5
144.5,175.0
169.0,176.5
484.0,179.0
39.5,176.0
154.0,177.5
225.5,175.0
281.0,175.5
300.0,176.0
20.0,179.0
82.0,178.0
345.0,177.5
420.0,179.0
105.0,178.5
472.5,179.5
363.0,180.5
397.5,180.0
488.0,180.5
63.0,181.0
124.5,182.0
310.5,182.5
377.0,182.0
140.5,182.5
146.5,183.5
286.0,183.0
410.0,184.5
133.5,185.5
184.0,180.5
439.0,180.5
50.5,183.0
93.5,187.0
278.0,185.5
349.0,188.5
419.0,184.5
19.0,187.0
156.5,189.0
207.0,188.0
224.0,188.0
270.0,188.5
77.0,186.0
486.0,189.0
105.5,195.0
237.0,189.5
359.0,189.5
371.5,190.5
138.5,193.0
250.5,188.5
301.0,190.5
28.5,187.0
71.0,193.0
410.0,194.0
170.5,193.5
184.5,193.0
54.0,195.5
62.5,195.0
117.5,196.5
216.0,194.0
398.0,194.0
420.0,195.5
231.0,195.5
282.0,196.5
17.0,194.0
192.5,194.0
358.0,196.0
477.0,194.5
43.5,197.5
256.5,199.5
153.5,198.0
23.0,200.0
114.0,202.0
289.0,198.5
373.0,200.5
492.5,202.0
143.0,204.5
178.0,203.0
221.0,202.5
303.5,201.5
411.0,203.0
430.0,202.5
97.5,202.5
387.0,200.5
451.5,201.5
130.0,203.5
358.0,205.0
247.5,204.5
483.0,205.5
192.5,206.0
317.0,204.5
332.0,203.5
51.0,205.5
74.0,206.0
472.0,206.0
216.5,211.0
231.5,209.0
280.5,209.0
458.0,207.0
179.5,210.0
475.0,210.5
197.5,211.0
301.5,212.5
370.5,215.0
252.5,214.5
394.0,213.5
156.5,210.5
326.5,214.5
424.5,210.0
119.5,211.0
269.5,214.5
50.0,214.0
414.0,216.0
486.0,216.0
191.5,215.5
215.0,219.0
313.5,216.5
337.0,214.0
241.5,220.5
174.5,219.0
126.0,219.0
279.0,220.0
401.0,219.5
6.5,222.0
15.0,223.5
40.0,222.0
95.5,223.5
445.5,224.5
31.5,223.5
146.0,225.0
393.5,224.5
472.5,222.5
292.5,224.5
355.0,223.5
383.5,224.5
306.5,226.0
457.0,223.0
118.5,225.5
320.0,224.5
331.0,227.0
54.5,224.5
162.5,227.5
413.5,229.5
131.5,229.5
86.5,233.5
270.0,231.0
424.5,230.0
6.5,231.0
150.5,230.5
179.5,227.5
202.5,228.5
46.5,232.5
357.5,233.0
95.0,239.0
447.0,233.5
135.5,232.5
383.5,234.0
288.5,238.0
320.5,235.5
461.5,236.5
472.0,236.0
483.0,236.0
311.5,236.5
400.5,236.5
452.5,238.5
9.5,237.0
151.5,239.0
302.5,238.0
327.5,238.0
340.5,238.0
34.0,240.0
77.0,239.0
371.5,238.5
209.0,238.5
26.0,244.0
226.0,245.0
86.5,244.5
348.5,247.5
177.5,244.5
303.5,245.5
491.5,242.5
319.0,246.5
399.0,246.5
7.0,248.5
283.5,247.5
473.5,249.0
138.5,248.0
229.5,246.5
237.5,250.5
382.5,249.5
456.0,250.5
422.5,252.5
177.5,253.5
190.0,251.5
249.0,253.5
400.0,255.0
483.5,251.5
11.5,251.5
35.5,253.0
442.0,254.0
72.5,256.0
218.0,252.0
295.5,254.5
332.0,255.0
156.5,251.0
320.5,256.5
308.0,256.5
