41.5,3.5
116.0,5.0
365.0,6.0
395.0,8.0
138.0,4.0
109.0,6.5
100.0,9.0
189.0,8.5
7.5,9.0
259.0,10.0
311.5,8.5
430.0,8.5
290.5,14.0
90.5,11.0
172.5,10.0
200.5,15.5
211.0,10.0
333.0,11.5
219.0,10.5
360.0,11.0
76.5,13.5
140.0,15.0
183.5,14.5
22.0,15.0
84.0,17.0
118.0,19.0
39.5,15.5
153.0,18.0
166.0,19.0
174.0,20.5
387.0,19.5
314.0,20.0
343.0,18.5
428.0,20.0
234.5,23.5
290.5,22.5
326.5,19.5
191.5,23.0
300.5,22.0
398.0,19.5
217.5,27.5
246.0,23.0
439.0,24.5
66.0,26.0
361.0,28.0
173.5,27.0
265.0,26.5
419.0,26.5
134.5,26.5
205.0,28.5
288.0,30.0
87.0,31.5
100.0,34.0
431.0,32.5
234.5,32.5
358.5,32.5
66.5,34.0
398.0,31.0
125.0,34.0
282.0,31.5
45.5,29.0
145.0,35.0
25.0,36.5
162.0,34.5
185.5,37.5
191.0,33.0
238.5,37.5
248.5,39.5
348.5,36.5
421.5,36.0
94.5,39.0
384.0,38.0
67.5,40.5
116.0,40.0
355.5,40.5
405.5,38.0
220.5,42.0
279.5,41.0
306.5,43.5
7.5,47.5
32.0,41.0
362.0,42.0
168.0,48.0
81.5,44.0
51.5,45.0
204.5,46.5
231.5,48.0
398.0,46.5
241.5,53.5
309.5,46.5
374.0,45.5
66.0,47.5
99.0,52.5
191.5,49.0
259.5,48.0
439.5,46.5
42.0,47.0
280.5,51.0
348.0,47.5
429.0,50.0
362.5,52.0
13.5,49.5
157.0,52.5
30.5,51.0
220.0,56.5
176.5,50.0
44.5,56.5
91.0,56.5
83.5,55.5
421.0,54.5
64.0,58.5
127.0,57.5
274.5,51.0
364.0,56.0
382.5,56.5
195.5,57.0
283.5,51.5
301.5,56.5
374.0,57.5
22.0,58.0
76.0,58.5
147.5,59.0
51.0,57.5
105.0,60.0
391.0,62.0
9.0,63.0
36.0,64.5
425.5,58.5
343.0,64.5
303.0,63.5
23.5,66.0
270.0,64.5
316.5,64.5
401.5,68.5
53.0,67.0
214.0,66.5
337.0,66.0
353.0,66.5
374.0,67.5
46.5,67.0
128.0,66.5
167.5,69.5
386.5,66.0
309.0,68.0
275.0,70.0
67.0,69.5
114.0,71.0
141.0,72.0
245.5,74.5
209.5,77.5
230.5,75.5
25.0,76.5
331.5,75.0
354.5,76.0
368.0,73.0
7.0,75.5
12.5,76.0
382.5,77.5
101.5,71.5
118.0,81.0
180.0,77.0
198.5,73.5
65.0,77.0
129.5,78.5
136.5,79.0
54.0,79.0
398.0,79.5
322.5,81.5
29.0,84.0
34.0,79.5
254.0,81.0
201.5,82.5
336.0,81.5
54.5,80.5
181.5,86.5
362.5,84.0
391.5,85.0
123.0,87.0
161.5,84.0
295.5,88.0
416.0,88.5
261.5,90.0
347.0,85.5
65.0,93.0
84.5,89.5
221.5,91.5
381.0,87.5
314.5,91.0
138.0,87.0
298.5,92.0
339.5,93.0
169.5,98.0
198.0,93.0
334.0,87.0
423.5,93.5
25.0,92.5
272.5,95.5
360.5,94.0
50.0,96.0
233.5,92.0
39.5,96.0
94.0,96.5
159.0,95.5
407.0,96.0
210.0,98.0
6.5,99.5
192.5,98.5
256.5,97.5
398.5,97.5
132.5,97.5
147.0,100.5
250.0,104.0
290.0,100.0
349.5,104.0
58.0,102.0
112.0,101.5
203.0,103.5
276.5,100.5
432.5,103.0
367.0,103.0
334.0,104.0
232.0,104.5
185.5,105.5
86.0,106.0
133.0,107.0
155.0,106.0
315.5,107.0
403.0,107.5
40.0,111.0
55.0,106.5
116.0,107.0
68.5,110.0
181.0,110.0
260.0,108.0
243.5,110.5
308.0,113.0
359.0,112.0
138.0,110.5
235.5,113.0
274.5,111.0
189.5,114.0
379.5,116.5
47.0,115.5
218.5,116.5
160.5,117.0
35.5,120.5
324.5,118.5
120.0,120.5
371.0,119.5
397.5,122.0
19.0,124.0
270.0,118.5
346.0,119.5
280.0,125.5
65.0,123.0
5.0,122.5
128.5,125.0
432.5,128.5
216.5,126.0
230.0,125.0
354.5,126.5
371.0,129.0
386.5,129.5
408.0,126.0
99.0,128.5
442.5,130.5
161.0,124.0
200.5,130.0
306.0,129.5
285.5,133.5
40.0,132.0
11.0,134.0
108.0,133.5
116.5,132.0
24.5,134.0
379.5,134.0
427.5,139.5
252.0,140.5
333.0,142.0
394.5,138.5
25.0,140.5
169.5,141.0
436.5,141.5
232.5,142.0
33.0,146.0
348.5,146.0
274.0,145.0
295.5,143.5
10.5,143.0
259.0,147.5
285.5,146.0
90.0,148.5
112.0,147.5
246.5,146.5
62.0,151.5
220.0,150.0
410.5,149.0
25.0,149.5
180.5,151.5
240.5,152.5
435.5,151.5
162.5,150.0
294.0,154.0
317.5,153.0
402.5,147.5
306.5,151.5
337.0,154.0
222.5,155.5
351.0,155.5
94.5,159.0
203.5,157.0
266.0,156.0
80.0,157.0
282.5,158.0
415.0,156.5
371.0,159.5
73.0,161.0
197.0,160.5
244.0,161.5
307.0,161.0
421.5,159.5
16.5,161.0
140.0,162.5
156.5,159.5
126.0,162.0
345.5,164.5
361.0,163.5
443.5,163.0
28.0,164.0
48.0,163.5
64.0,163.5
39.0,167.0
54.5,165.5
408.0,166.5
87.0,167.0
174.5,165.5
248.5,167.0
292.5,164.5
300.0,166.5
312.5,164.5
324.5,166.5
7.0,164.5
104.5,166.5
374.5,168.5
206.0,169.0
281.0,168.0
130.5,167.5
219.0,170.5
390.5,169.5
184.5,170.5
430.0,170.0
66.0,172.0
81.5,170.5
22.0,172.5
389.5,179.0
233.5,177.0
251.5,176.0
367.0,176.0
95.0,176.5
275.5,178.5
361.0,178.0
397.5,182.0
408.5,180.5
13.0,180.5
57.0,184.0
429.0,179.0
42.5,182.5
147.5,182.5
379.5,181.5
285.5,181.0
31.5,182.5
165.0,186.5
248.5,183.0
20.5,183.5
191.5,183.0
270.0,181.0
343.5,183.5
94.0,185.5
72.5,186.5
363.5,183.5
177.5,188.0
122.5,193.0
384.5,194.5
135.0,193.5
438.0,193.5
109.5,194.0
155.5,194.5
277.5,192.5
338.5,195.5
371.5,196.5
410.0,196.5
227.5,197.0
68.5,198.0
221.5,197.5
394.0,198.5
277.5,205.0
434.0,201.5
82.5,205.0
318.0,202.0
43.0,202.5
164.5,203.0
340.5,206.0
412.5,204.0
25.0,205.0
354.0,207.0
46.5,204.5
315.5,209.5
290.5,210.5
