226.5,4.5
294.5,4.5
259.5,9.0
241.0,9.0
269.5,11.5
113.0,11.0
137.0,12.5
223.0,17.5
250.0,13.5
214.5,12.0
337.5,14.5
233.0,16.5
279.5,18.5
70.0,19.5
306.0,21.0
191.0,22.0
383.0,19.5
434.0,22.0
422.0,23.5
22.0,25.0
172.0,24.5
336.0,26.5
354.5,31.0
392.0,29.0
368.0,33.0
8.0,35.0
313.0,37.5
296.5,40.5
407.5,45.5
11.5,41.0
305.0,46.5
317.0,46.0
357.0,43.0
155.0,40.5
185.5,44.0
215.0,48.5
143.0,44.0
174.5,48.0
296.0,51.5
163.5,49.0
170.5,49.0
197.0,48.5
205.0,49.5
12.0,50.5
188.5,53.0
222.5,50.0
327.5,52.5
410.0,52.0
152.5,53.0
309.5,52.0
62.5,56.0
214.5,59.0
137.0,56.0
245.0,60.0
395.0,55.5
145.0,60.0
200.0,59.0
227.0,54.5
8.5,58.5
152.5,63.0
186.0,59.5
330.5,57.5
88.0,60.0
171.5,60.5
218.5,61.5
236.0,58.5
316.0,62.0
292.0,64.0
390.5,64.5
399.0,68.0
87.5,68.5
182.0,65.0
228.5,68.0
307.0,65.5
413.0,63.0
155.0,65.5
201.5,68.5
321.5,68.0
158.5,70.0
186.0,70.0
382.5,66.0
173.0,70.0
406.5,69.5
194.0,69.5
217.5,73.5
209.5,72.0
239.0,70.5
373.5,68.0
168.0,79.5
381.5,75.5
418.0,72.5
14.0,79.5
193.0,78.0
206.0,77.5
242.0,79.0
147.0,81.5
225.5,80.0
277.5,79.5
117.0,80.0
437.0,80.5
406.5,79.5
180.0,82.5
20.0,84.5
106.0,84.5
382.0,82.5
201.0,84.0
206.0,84.0
236.0,83.0
424.5,83.5
193.5,86.5
414.0,89.5
159.5,88.0
217.5,86.5
144.5,91.0
382.0,90.5
398.5,84.5
185.5,88.0
391.5,89.0
33.5,88.5
53.5,90.5
232.5,90.0
96.0,89.0
114.5,88.0
423.0,92.5
222.5,96.0
317.0,93.0
156.5,94.5
204.0,94.0
132.0,93.5
210.0,97.0
247.5,94.0
275.5,97.0
100.0,97.5
108.5,98.5
169.5,97.0
188.5,97.0
402.0,99.5
118.0,102.0
133.5,100.5
89.5,101.0
148.0,102.0
160.5,101.0
200.0,103.0
421.0,102.0
325.5,103.0
190.0,104.5
178.5,105.5
166.5,106.5
103.5,108.5
112.5,110.0
171.0,108.5
191.0,114.5
253.0,112.5
339.0,111.0
160.5,112.5
400.5,113.0
167.5,116.5
